2025-02-14 20:00:00,117495,6513789,5692932444750
2025-02-14 21:00:00,117765,6528353,5705931773709
2025-02-14 22:00:00,118039,6543747,5719793351181
2025-02-14 23:00:00,118270,6557075,5731720061573
2025-02-15 00:00:00,118509,6571224,5744232354988
2025-02-15 01:00:15,118705,6582416,5753628524836
2025-02-15 02:00:15,118705,6582416,5753628524836
2025-02-15 03:00:15,118705,6582416,5753628524836
2025-02-15 04:00:00,118745,6584512,5755455438062
2025-02-15 05:00:00,118878,6591655,5761846800381
2025-02-15 06:00:00,118989,6597344,5766645446237
2025-02-15 07:59:59,119159,6607818,5775421198548
2025-02-15 09:00:00,119275,6613893,5780497356982
2025-02-15 10:00:00,119484,6624948,5789970789699
2025-02-15 11:00:00,119676,6636155,5800140223549
2025-02-15 12:00:00,119937,6650299,5812949839366
2025-02-15 13:00:00,120215,6664554,5825320086426
2025-02-15 14:00:00,120497,6679828,5838602871339
